filename,filepath,extraction_method,extraction_error,title,artist,album,genre,voice,service,lang_code,text,created,copyright,comment,date,year,track,disc,composer,publisher,encoder,bitrate,duration,size,format_name,format_long_name,sample_rate,channels,codec
vocab-item-041.mp3,audio_files/es-CO/vocab-item-041.mp3,ffprobe,,vocab-item-041,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la malla,2025-09-03 08:58:43.466902,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45465,0.940500,5345,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-042.mp3,audio_files/es-CO/vocab-item-042.mp3,ffprobe,,vocab-item-042,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el aceite,2025-09-03 08:58:44.484987,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45473,0.940500,5346,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-043.mp3,audio_files/es-CO/vocab-item-043.mp3,ffprobe,,vocab-item-043,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la tortilla,2025-09-03 08:58:45.492632,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44149,1.045000,5767,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-044.mp3,audio_files/es-CO/vocab-item-044.mp3,ffprobe,,vocab-item-044,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la tarta,2025-09-03 08:58:46.530480,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,47639,0.809750,4822,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-045.mp3,audio_files/es-CO/vocab-item-045.mp3,ffprobe,,vocab-item-045,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el pistacho,2025-09-03 08:58:47.649518,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45490,0.940500,5348,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-046.mp3,audio_files/es-CO/vocab-item-046.mp3,ffprobe,,vocab-item-046,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la jarra,2025-09-03 08:58:48.694240,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,46691,0.862000,5031,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-047.mp3,audio_files/es-CO/vocab-item-047.mp3,ffprobe,,vocab-item-047,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la papa,2025-09-03 08:58:49.678912,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,47629,0.809750,4821,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-048.mp3,audio_files/es-CO/vocab-item-048.mp3,ffprobe,,vocab-item-048,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el prisma,2025-09-03 08:58:50.679329,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45473,0.940500,5346,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-049.mp3,audio_files/es-CO/vocab-item-049.mp3,ffprobe,,vocab-item-049,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el charco,2025-09-03 08:58:51.678974,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,47649,0.809750,4823,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-050.mp3,audio_files/es-CO/vocab-item-050.mp3,ffprobe,,vocab-item-050,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la bomba de agua,2025-09-03 08:58:52.766034,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,41956,1.280000,6713,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-051.mp3,audio_files/es-CO/vocab-item-051.mp3,ffprobe,,vocab-item-051,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el arroz,2025-09-03 08:58:53.772457,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,48718,0.757500,4613,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-052.mp3,audio_files/es-CO/vocab-item-052.mp3,ffprobe,,vocab-item-052,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la silla de montar,2025-09-03 08:58:54.828451,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,41770,1.306000,6819,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-053.mp3,audio_files/es-CO/vocab-item-053.mp3,ffprobe,,vocab-item-053,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el saco de arena,2025-09-03 08:58:55.903961,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,41956,1.280000,6713,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-054.mp3,audio_files/es-CO/vocab-item-054.mp3,ffprobe,,vocab-item-054,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el andamio,2025-09-03 08:58:57.082482,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,46275,0.888250,5138,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-055.mp3,audio_files/es-CO/vocab-item-055.mp3,ffprobe,,vocab-item-055,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el cucharón,2025-09-03 08:58:58.227083,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44796,0.992750,5559,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-056.mp3,audio_files/es-CO/vocab-item-056.mp3,ffprobe,,vocab-item-056,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la gaviota,2025-09-03 08:58:59.218162,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44780,0.992750,5557,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-057.mp3,audio_files/es-CO/vocab-item-057.mp3,ffprobe,,vocab-item-057,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el barco,2025-09-03 08:59:00.209499,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,47639,0.809750,4822,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-058.mp3,audio_files/es-CO/vocab-item-058.mp3,ffprobe,,vocab-item-058,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la ducha,2025-09-03 08:59:01.216964,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,48718,0.757500,4613,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-059.mp3,audio_files/es-CO/vocab-item-059.mp3,ffprobe,,vocab-item-059,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,los cubiertos,2025-09-03 08:59:02.266698,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,42814,1.175500,6291,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-060.mp3,audio_files/es-CO/vocab-item-060.mp3,ffprobe,,vocab-item-060,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el lavamanos,2025-09-03 08:59:03.357553,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,43578,1.097250,5977,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-061.mp3,audio_files/es-CO/vocab-item-061.mp3,ffprobe,,vocab-item-061,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el esquí,2025-09-03 08:59:04.374892,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,47649,0.809750,4823,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-062.mp3,audio_files/es-CO/vocab-item-062.mp3,ffprobe,,vocab-item-062,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el oso perezoso,2025-09-03 08:59:05.595309,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,42827,1.175500,6293,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-063.mp3,audio_files/es-CO/vocab-item-063.mp3,ffprobe,,vocab-item-063,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el caracol,2025-09-03 08:59:06.620546,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44780,0.992750,5557,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-064.mp3,audio_files/es-CO/vocab-item-064.mp3,ffprobe,,vocab-item-064,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el sorbete,2025-09-03 08:59:07.706200,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44780,0.992750,5557,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-065.mp3,audio_files/es-CO/vocab-item-065.mp3,ffprobe,,vocab-item-065,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la espátula,2025-09-03 08:59:08.868848,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,43578,1.097250,5977,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-066.mp3,audio_files/es-CO/vocab-item-066.mp3,ffprobe,,vocab-item-066,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el aspersor,2025-09-03 08:59:09.923766,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44149,1.045000,5767,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-067.mp3,audio_files/es-CO/vocab-item-067.mp3,ffprobe,,vocab-item-067,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la calabaza,2025-09-03 08:59:11.003824,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44149,1.045000,5767,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-068.mp3,audio_files/es-CO/vocab-item-068.mp3,ffprobe,,vocab-item-068,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la ardilla,2025-09-03 08:59:12.005912,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45482,0.940500,5347,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-069.mp3,audio_files/es-CO/vocab-item-069.mp3,ffprobe,,vocab-item-069,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el guiso,2025-09-03 08:59:12.984101,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,48718,0.757500,4613,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-070.mp3,audio_files/es-CO/vocab-item-070.mp3,ffprobe,,vocab-item-070,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la banda elástica,2025-09-03 08:59:14.029182,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,41968,1.280000,6715,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-071.mp3,audio_files/es-CO/vocab-item-071.mp3,ffprobe,,vocab-item-071,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el tocón,2025-09-03 08:59:15.041566,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45473,0.940500,5346,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-072.mp3,audio_files/es-CO/vocab-item-072.mp3,ffprobe,,vocab-item-072,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el girasol,2025-09-03 08:59:16.055529,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,46275,0.888250,5138,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-073.mp3,audio_files/es-CO/vocab-item-073.mp3,ffprobe,,vocab-item-073,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el pez espada,2025-09-03 08:59:17.087847,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,43317,1.123250,6082,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-074.mp3,audio_files/es-CO/vocab-item-074.mp3,ffprobe,,vocab-item-074,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el tapiz,2025-09-03 08:59:18.130377,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,45465,0.940500,5345,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-075.mp3,audio_files/es-CO/vocab-item-075.mp3,ffprobe,,vocab-item-075,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la bolsa de té,2025-09-03 08:59:19.215699,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,42366,1.227750,6502,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-076.mp3,audio_files/es-CO/vocab-item-076.mp3,ffprobe,,vocab-item-076,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el telescopio,2025-09-03 08:59:20.790760,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44164,1.045000,5769,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-077.mp3,audio_files/es-CO/vocab-item-077.mp3,ffprobe,,vocab-item-077,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el termo,2025-09-03 08:59:21.772914,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,48718,0.757500,4613,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-078.mp3,audio_files/es-CO/vocab-item-078.mp3,ffprobe,,vocab-item-078,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el tesoro,2025-09-03 08:59:22.944485,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,46266,0.888250,5137,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-079.mp3,audio_files/es-CO/vocab-item-079.mp3,ffprobe,,vocab-item-079,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,la trompeta,2025-09-03 08:59:23.942724,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,43570,1.097250,5976,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
vocab-item-080.mp3,audio_files/es-CO/vocab-item-080.mp3,ffprobe,,vocab-item-080,Levante Framework - ElevenLabs,"vocab, Vocabulary",Speech Synthesis,Valeria - Energetic & Engaging,ElevenLabs,es-CO,el tulipán,2025-09-03 08:59:24.938379,This file was created for the LEVANTE project and is released under a Creative Commons BY-NC-SA 4.0 license,Levante Project - ElevenLabs - Valeria - Energetic & Engaging - es-CO,2025,2025,,,,,Lavf60.16.100,44788,0.992750,5558,mp3,MP2/3 (MPEG audio layer 2/3),22050,1,mp3
